wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;
6.6;392;189.393;1448;1500;536;1448;34;18;88199128;328696;87858848;60911;21187;60911;359932;60676;14480;64088;
6.6;396;195.222;1448;1500;536;1448;34;18;88226640;328696;87886360;60930;21193;60930;360052;60695;14480;64088;
6.6;404;199.952;1448;1500;536;1448;35;18;88261392;328696;87918216;60954;21200;60954;360176;60717;14480;64088;
6.6;404;203.586;1448;1500;536;1448;36;18;88291800;328696;87948624;60975;21206;60975;360292;60738;14480;64088;
6.6;412;208.226;1448;1500;536;1448;36;18;88320760;328696;87977584;60995;21212;60995;360412;60758;14480;64088;
6.6;404;202.479;1448;1500;536;1448;29;18;88342480;330144;87992064;61010;21221;61010;360528;60778;14480;64088;
6.6;404;201.265;1448;1500;536;1448;18;18;88352616;330144;87992064;61017;21226;61017;360644;60796;14480;64088;
6.6;356;152.793;1448;1500;536;1448;19;18;88384472;330144;88064464;61039;21239;61039;360764;60818;14480;64088;
6.6;324;122.139;1448;1500;536;1448;20;18;88416328;330144;88093424;61061;21248;61061;360884;60838;14480;64088;
6.6;320;117.681;1448;1500;536;1448;21;18;88446736;330144;88122384;61082;21254;61082;361000;60858;14480;64088;
6.6;320;118.904;1448;1500;536;1448;21;18;88472800;330144;88149896;61100;21260;61100;361116;60877;14480;64088;
6.6;320;118.978;1448;1500;536;1448;22;18;88500312;330144;88175960;61119;21266;61119;361232;60895;14480;64088;
6.6;324;123.65;1448;1500;536;1448;23;18;88532168;330144;88206368;61141;21274;61141;361352;60916;14480;64088;
6.6;332;128.895;1448;1500;536;1448;24;18;88562576;330144;88235328;61162;21281;61162;361468;60936;14480;64088;
6.6;336;133.645;1448;1500;536;1448;25;18;88591536;330144;88262840;61182;21288;61182;361584;60955;14480;64088;
6.6;340;136.965;1448;1500;536;1448;26;18;88621944;330144;88291800;61203;21294;61203;361704;60975;14480;64088;
6.6;348;144.092;1448;1500;536;1448;26;18;88653800;330144;88322208;61225;21300;61225;361816;60996;14480;64088;
6.6;348;146.251;1448;1500;536;1448;27;18;88681312;330144;88348272;61244;21307;61244;361936;61014;14480;64088;
6.6;352;151.486;1448;1500;536;1448;28;18;88710272;330144;88377232;61264;21313;61264;362052;61034;14480;64088;
6.6;360;157.852;1448;1500;536;1448;29;18;88739232;330144;88404744;61284;21319;61284;362168;61053;14480;64088;
6.6;360;159.833;1448;1500;536;1448;29;18;88766744;330144;88430808;61303;21325;61303;362284;61071;14480;64088;
6.6;372;171.223;1448;1500;536;1448;30;18;88808736;330144;88472800;61332;21335;61332;362436;61100;14480;64088;
6.6;376;172.003;1448;1500;536;1448;31;18;88840592;330144;88501760;61354;21343;61354;362572;61120;14480;64088;
6.6;376;175.213;1448;1500;536;1448;31;18;88869552;330144;88532168;61374;21349;61374;362688;61141;14480;64088;
6.6;384;182.392;1448;1500;536;1448;32;18;88899960;330144;88561128;61395;21355;61395;362804;61161;14480;64088;
6.6;384;182.136;1448;1500;536;1448;33;18;88931816;330144;88591536;61417;21362;61417;362920;61182;14480;64088;
6.6;384;182.775;1448;1500;536;1448;33;18;88956432;330144;88614704;61434;21368;61434;363036;61198;14480;64088;
6.6;388;186.07;1448;1500;536;1448;34;18;88985392;330144;88643664;61454;21375;61454;363152;61218;14480;64088;
6.6;396;193.343;1448;1500;536;1448;34;18;89015800;330144;88674072;61475;21382;61475;363268;61239;14480;64088;
6.6;400;199.312;1448;1500;536;1448;35;18;89047656;330144;88703032;61497;21388;61497;363384;61259;14480;64088;
6.6;404;202.169;1448;1500;536;1448;36;18;89078064;330144;88733440;61518;21394;61518;363500;61280;14480;64088;
6.6;408;205.637;1448;1500;536;1448;36;18;89104128;330144;88759504;61536;21400;61536;363616;61298;14480;64088;
6.6;412;210.133;1448;1500;536;1448;37;18;89134536;330144;88787016;61557;21405;61557;363732;61317;14480;64088;
6.6;412;208.282;1448;1500;536;1448;37;18;89163496;330144;88815976;61577;21413;61577;363848;61337;14480;64088;
6.6;412;208.77;1448;1500;536;1448;31;18;89188112;334488;88830456;61594;21419;61594;363968;61357;14480;64088;
6.6;408;205.399;1448;1500;536;1448;22;18;89201144;334488;88830456;61603;21425;61603;364084;61375;14480;64088;
6.6;388;185.825;1448;1500;536;1448;17;18;89225760;335936;88830456;61620;21432;61620;364200;61396;14480;64088;
6.6;324;120.959;1448;1500;536;1448;18;18;89254720;335936;88928920;61640;21443;61640;364316;61415;14480;64088;
6.6;308;107.448;1448;1500;536;1448;20;18;89288024;335936;88960776;61663;21454;61663;364432;61437;14480;64088;
6.6;312;110.754;1448;1500;536;1448;20;18;89314088;335936;88985392;61681;21459;61681;364548;61454;14480;64088;
6.6;316;113.557;1448;1500;536;1448;21;18;89347392;335936;89017248;61704;21468;61704;364668;61476;14480;64088;
6.6;320;119.18;1448;1500;536;1448;22;18;89373456;335936;89041864;61722;21472;61722;364784;61493;14480;64088;
6.6;328;124.805;1448;1500;536;1448;23;18;89403864;335936;89070824;61743;21478;61743;364900;61513;14480;64088;
6.6;332;131.815;1448;1500;536;1448;24;18;89438616;335936;89104128;61767;21485;61767;365016;61536;14480;64088;
6.6;340;136.071;1448;1500;536;1448;25;18;89461784;335936;89127296;61783;21491;61783;365132;61552;14480;64088;
6.6;340;139.788;1448;1500;536;1448;26;18;89492192;335936;89156256;61804;21497;61804;365248;61572;14480;64088;
6.6;348;147.481;1448;1500;536;1448;26;18;89524048;335936;89186664;61826;21503;61826;365364;61593;14480;64088;
6.6;352;148.008;1448;1500;536;1448;27;18;89554456;335936;89215624;61847;21511;61847;365488;61613;14480;64088;
6.6;356;155.754;1448;1500;536;1448;28;18;89586312;335936;89246032;61869;21518;61869;365604;61634;14480;64088;
6.6;360;158.619;1448;1500;536;1448;29;18;89616720;335936;89274992;61890;21526;61890;365724;61654;14480;64088;
6.6;364;162.3;1448;1500;536;1448;29;18;89645680;335936;89305400;61910;21533;61910;365836;61675;14480;64088;
6.6;368;167.066;1448;1500;536;1448;30;18;89673192;335936;89331464;61929;21539;61929;365956;61693;14480;64088;
6.6;372;170.637;1448;1500;536;1448;30;18;89699256;335936;89357528;61947;21545;61947;366072;61711;14480;64088;
6.6;372;171.342;1448;1500;536;1448;31;18;89732560;335936;89387936;61970;21552;61970;366188;61732;14480;64088;
6.6;380;176.229;1448;1500;536;1448;32;18;89761520;335936;89416896;61990;21558;61990;366304;61752;14480;64088;
6.6;384;183.972;1448;1500;536;1448;32;18;89790480;335936;89444408;62010;21564;62010;366424;61771;14480;64088;
6.6;384;180.14;1448;1500;536;1448;33;18;89823784;335936;89476264;62033;21572;62033;366540;61793;14480;64088;
6.6;388;186.612;1448;1500;536;1448;34;18;89852744;335936;89503776;62053;21579;62053;366656;61812;14480;64088;
6.6;396;192.528;1448;1500;536;1448;34;18;89877360;335936;89529840;62070;21585;62070;366772;61830;14480;64088;
6.6;400;198.466;1448;1500;536;1448;35;18;89906320;335936;89557352;62090;21591;62090;366888;61849;14480;64088;
6.6;400;199.517;1448;1500;536;1448;35;18;89936728;335936;89586312;62111;21597;62111;367004;61869;14480;64088;
6.6;404;201.272;1448;1500;536;1448;36;18;89965688;335936;89615272;62131;21603;62131;367124;61889;14480;64088;
6.6;404;201.348;1448;1500;536;1448;25;18;89984512;337384;89621064;62144;21611;62144;367240;61911;14480;64088;
6.6;400;199.259;1448;1500;536;1448;18;18;90000440;337384;89673192;62155;21617;62155;367356;61929;14480;64088;
6.6;344;140.409;1448;1500;536;1448;19;18;90029400;337384;89700704;62175;21629;62175;367472;61948;14480;64088;
6.6;328;124.478;1448;1500;536;1448;20;18;90059808;337384;89731112;62196;21636;62196;367588;61969;14480;64088;
6.6;320;117.26;1448;1500;536;1448;21;18;90085872;337384;89755728;62214;21642;62214;367708;61986;14480;64088;
6.6;324;121.093;1448;1500;536;1448;22;18;90117728;337384;89784688;62236;21648;62236;367824;62006;14480;64088;
6.6;320;118.654;1448;1500;536;1448;23;18;90151032;337384;89816544;62259;21656;62259;367940;62028;14480;64088;
6.6;328;124.628;1448;1500;536;1448;24;18;90182888;337384;89846952;62281;21662;62281;368060;62049;14480;64088;
6.6;336;132.098;1448;1500;536;1448;24;18;90204608;337384;89870120;62296;21667;62296;368176;62065;14480;64088;
6.6;340;136.974;1448;1500;536;1448;25;18;90236464;337384;89900528;62318;21674;62318;368292;62086;14480;64088;
6.6;344;140.437;1448;1500;536;1448;26;18;90266872;337384;89929488;62339;21681;62339;368408;62106;14480;64088;
6.6;348;144.355;1448;1500;536;1448;27;18;90298728;337384;89959896;62361;21689;62361;368528;62127;14480;64088;
6.6;348;146.619;1448;1500;536;1448;27;18;90329136;337384;89988856;62382;21696;62382;368648;62147;14480;64088;
6.6;356;153.112;1448;1500;536;1448;28;18;90352304;337384;90012024;62398;21701;62398;368764;62163;14480;64088;
6.6;364;162.004;1448;1500;536;1448;29;18;90388504;337384;90045328;62423;21708;62423;368880;62186;14480;64088;
6.6;364;163.011;1448;1500;536;1448;29;18;90417464;337384;90074288;62443;21715;62443;368996;62206;14480;64088;
6.6;372;169.669;1448;1500;536;1448;30;18;90444976;337384;90101800;62462;21723;62462;369116;62225;14480;64088;
6.6;384;182.167;1448;1500;536;1448;31;18;90494208;337384;90149584;62496;21733;62496;369308;62258;14480;64088;
6.6;372;168.131;1448;1500;536;1448;32;18;90524616;337384;90178544;62517;21741;62517;369440;62278;14480;64088;
6.6;380;177.989;1448;1500;536;1448;32;18;90556472;337384;90208952;62539;21748;62539;369556;62299;14480;64088;
6.6;384;182.346;1448;1500;536;1448;33;18;90586880;337384;90237912;62560;21754;62560;369676;62319;14480;64088;
6.6;388;186.647;1448;1500;536;1448;34;18;90615840;337384;90266872;62580;21760;62580;369792;62339;14480;64088;
6.6;396;192.719;1448;1500;536;1448;34;18;90646248;337384;90297280;62601;21768;62601;369908;62360;14480;64088;
6.6;400;196.603;1448;1500;536;1448;35;18;90678104;337384;90326240;62623;21776;62623;370028;62380;14480;64088;
6.6;400;198.43;1448;1500;536;1448;35;18;90705616;337384;90353752;62642;21782;62642;370144;62399;14480;64088;
6.6;408;204.337;1448;1500;536;1448;36;18;90734576;337384;90382712;62662;21789;62662;370260;62419;14480;64088;
6.6;404;203.283;1448;1500;536;1448;32;18;90757744;338832;90402984;62678;21795;62678;370376;62437;14480;64088;
6.6;404;202.683;1448;1500;536;1448;22;18;90772224;338832;90402984;62688;21802;62688;370492;62457;14480;64088;
6.6;380;178.651;1448;1500;536;1448;18;18;90795392;338832;90466696;62704;21814;62704;370612;62477;14480;64088;
6.6;332;130.057;1448;1500;536;1448;19;18;90824352;338832;90495656;62724;21824;62724;370728;62497;14480;64088;
6.6;320;119.715;1448;1500;536;1448;20;18;90854760;338832;90524616;62745;21830;62745;370844;62517;14480;64088;
6.6;320;118.464;1448;1500;536;1448;21;18;90886616;338832;90555024;62767;21836;62767;370960;62538;14480;64088;
6.6;320;118.151;1448;1500;536;1448;22;18;90915576;338832;90581088;62787;21842;62787;371076;62556;14480;64088;
6.6;328;124.673;1448;1500;536;1448;23;18;90941640;338832;90607152;62805;21848;62805;371196;62574;14480;64088;
6.6;328;127.579;1448;1500;536;1448;24;18;90973496;338832;90636112;62827;21854;62827;371312;62594;14480;64088;
6.6;336;133.124;1448;1500;536;1448;25;18;91005352;338832;90667968;62849;21862;62849;371428;62616;14480;64088;
6.6;340;139.221;1448;1500;536;1448;25;18;91035760;338832;90696928;62870;21868;62870;371552;62636;14480;64088;
6.6;344;143.298;1448;1500;536;1448;26;18;91067616;338832;90728784;62892;21875;62892;371672;62658;14480;64088;
6.6;348;144.708;1448;1500;536;1448;27;18;91098024;338832;90756296;62913;21882;62913;371788;62677;14480;64088;
6.6;356;152.753;1448;1500;536;1448;28;18;91126984;338832;90785256;62933;21888;62933;371912;62697;14480;64088;
6.6;360;157.544;1448;1500;536;1448;28;18;91155944;338832;90812768;62953;21895;62953;372028;62716;14480;64088;
6.6;360;159.719;1448;1500;536;1448;29;18;91186352;338832;90841728;62974;21902;62974;372148;62736;14480;64088;
6.6;372;168.569;1448;1500;536;1448;30;18;91218208;338832;90872136;62996;21909;62996;372264;62757;14480;64088;
6.6;376;174.796;1448;1500;536;1448;30;18;91245720;338832;90901096;63015;21915;63015;372380;62777;14480;64088;
6.6;380;177.351;1448;1500;536;1448;31;18;91271784;338832;90924264;63033;21920;63033;372492;62793;14480;64088;
6.6;384;181.277;1448;1500;536;1448;32;18;91302192;338832;90954672;63054;21926;63054;372612;62814;14480;64088;
6.6;380;178.401;1448;1500;536;1448;32;18;91331152;338832;90983632;63074;21934;63074;372728;62834;14480;64088;
6.6;384;182.097;1448;1500;536;1448;33;18;91361560;338832;91011144;63095;21940;63095;372844;62853;14480;64088;
6.6;388;186.133;1448;1500;536;1448;34;18;91393416;338832;91043000;63117;21947;63117;372960;62875;14480;64088;
6.6;396;192.027;1448;1500;536;1448;34;18;91423824;338832;91073408;63138;21954;63138;373076;62896;14480;64088;
6.6;400;196.73;1448;1500;536;1448;35;18;91449888;338832;91096576;63156;21959;63156;373192;62912;14480;64088;
6.6;400;199.935;1448;1500;536;1448;35;18;91478848;338832;91126984;63176;21965;63176;373308;62933;14480;64088;
6.6;408;204.639;1448;1500;536;1448;36;18;91509256;338832;91155944;63197;21971;63197;373424;62953;14480;64088;
6.6;408;206.317;1448;1500;536;1448;36;18;91535320;338832;91182008;63215;21977;63215;373540;62971;14480;64088;
6.6;408;205.972;1448;1500;536;1448;26;18;91555592;340280;91184904;63229;21984;63229;373656;62993;14480;64088;
6.6;408;204.634;1448;1500;536;1448;17;18;91570072;341728;91184904;63239;21990;63239;373772;63011;14480;64088;
6.6;348;147.043;1448;1500;536;1448;18;18;91599032;341728;91267440;63259;21999;63259;373888;63030;14480;64088;
6.6;316;113.469;1448;1500;536;1448;19;18;91630888;341728;91299296;63281;22012;63281;374008;63052;14480;64088;
6.6;312;108.091;1448;1500;536;1448;20;18;91656952;341728;91322464;63299;22017;63299;374124;63068;14480;64088;
6.6;316;112.881;1448;1500;536;1448;21;18;91690256;341728;91354320;63322;22024;63322;374240;63090;14480;64088;
6.6;352;116.775;1448;1500;536;1448;24;18;91807544;341728;91467264;63403;22053;63403;374700;63168;14480;64088;
6.6;356;131.016;1448;1500;536;1448;25;18;91837952;341728;91496224;63424;22060;63424;374836;63188;14480;64088;
6.6;360;141.684;1448;1500;536;1448;26;18;91869808;341728;91526632;63446;22067;63446;374952;63209;14480;64088;
6.6;364;150.339;1448;1500;536;1448;27;18;91898768;341728;91555592;63466;22073;63466;375068;63229;14480;64088;
6.6;368;155.521;1448;1500;536;1448;27;18;91927728;341728;91584552;63486;22079;63486;375188;63249;14480;64088;
6.6;364;154.557;1448;1500;536;1448;28;18;91962480;341728;91616408;63510;22087;63510;375308;63271;14480;64088;
6.6;368;158.981;1448;1500;536;1448;29;18;91988544;341728;91642472;63528;22094;63528;375424;63289;14480;64088;
6.6;376;167.041;1448;1500;536;1448;30;18;92018952;341728;91671432;63549;22100;63549;375540;63309;14480;64088;
6.6;376;168.05;1448;1500;536;1448;30;18;92047912;341728;91700392;63569;22107;63569;375656;63329;14480;64088;
6.6;376;171.417;1448;1500;536;1448;31;18;92081216;341728;91730800;63592;22115;63592;375772;63350;14480;64088;
6.6;380;176.555;1448;1500;536;1448;31;18;92107280;341728;91756864;63610;22120;63610;375884;63368;14480;64088;
6.6;384;179.371;1448;1500;536;1448;32;18;92136240;341728;91784376;63630;22128;63630;376008;63387;14480;64088;
6.6;388;184.735;1448;1500;536;1448;33;18;92166648;341728;91813336;63651;22134;63651;376128;63407;14480;64088;
6.6;392;189.177;1448;1500;536;1448;33;18;92195608;341728;91843744;63671;22141;63671;376248;63428;14480;64088;
6.6;396;192.432;1448;1500;536;1448;34;18;92226016;341728;91872704;63692;22148;63692;376364;63448;14480;64088;
6.6;396;192.696;1448;1500;536;1448;35;18;92257872;341728;91901664;63714;22154;63714;376476;63468;14480;64088;
6.6;400;195.302;1448;1500;536;1448;35;18;92282488;341728;91926280;63731;22160;63731;376592;63485;14480;64088;
6.6;400;198.138;1448;1500;536;1448;36;18;92311448;341728;91955240;63751;22166;63751;376708;63505;14480;64088;
6.6;404;200.69;1448;1500;536;1448;27;18;92333168;343176;91966824;63766;22174;63766;376828;63527;14480;64088;
6.6;404;200.285;1448;1500;536;1448;18;18;92349096;343176;91966824;63777;22180;63777;376944;63547;14480;64088;
6.6;344;142.64;1448;1500;536;1448;19;18;92378056;343176;92043568;63797;22194;63797;377060;63566;14480;64088;
6.6;328;125.331;1448;1500;536;1448;19;18;92401224;343176;92068184;63813;22201;63813;377176;63583;14480;64088;
6.6;316;114.386;1448;1500;536;1448;20;18;92431632;343176;92097144;63834;22208;63834;377288;63603;14480;64088;
6.6;316;114.992;1448;1500;536;1448;21;18;92463488;343176;92127552;63856;22216;63856;377404;63624;14480;64088;
6.6;320;117.788;1448;1500;536;1448;22;18;92495344;343176;92156512;63878;22222;63878;377520;63644;14480;64088;
6.6;328;126.832;1448;1500;536;1448;23;18;92527200;343176;92188368;63900;22229;63900;377656;63666;14480;64088;
6.6;332;129.417;1448;1500;536;1448;24;18;92564848;343176;92223120;63926;22237;63926;377796;63690;14480;64088;
6.6;340;138.34;1448;1500;536;1448;25;18;92593808;343176;92252080;63946;22245;63946;377912;63710;14480;64088;
6.6;344;142.808;1448;1500;536;1448;26;18;92624216;343176;92281040;63967;22252;63967;378028;63730;14480;64088;
6.6;348;145.744;1448;1500;536;1448;27;18;92650280;343176;92305656;63985;22257;63985;378144;63747;14480;64088;
6.6;352;150.46;1448;1500;536;1448;27;18;92683584;343176;92337512;64008;22264;64008;378260;63769;14480;64088;
6.6;356;154.566;1448;1500;536;1448;28;18;92709648;343176;92362128;64026;22269;64026;378376;63786;14480;64088;
6.6;360;159.599;1448;1500;536;1448;29;18;92740056;343176;92391088;64047;22276;64047;378488;63806;14480;64088;
6.6;364;163.454;1448;1500;536;1448;29;18;92766120;343176;92417152;64065;22282;64065;378604;63824;14480;64088;
6.6;376;173.277;1448;1500;536;1448;30;18;92799424;343176;92450456;64088;22288;64088;378720;63847;14480;64088;
6.6;380;176.426;1448;1500;536;1448;31;18;92828384;343176;92476520;64108;22294;64108;378836;63865;14480;64088;
6.6;380;179.338;1448;1500;536;1448;31;18;92857344;343176;92506928;64128;22300;64128;378952;63886;14480;64088;
6.6;384;183.352;1448;1500;536;1448;32;18;92887752;343176;92535888;64149;22306;64149;379068;63906;14480;64088;
6.6;384;182.388;1448;1500;536;1448;33;18;92916712;343176;92563400;64169;22313;64169;379184;63925;14480;64088;
6.6;388;185.32;1448;1500;536;1448;33;18;92947120;343176;92592360;64190;22319;64190;379300;63945;14480;64088;
6.6;392;190.825;1448;1500;536;1448;34;18;92970288;343176;92615528;64206;22324;64206;379412;63961;14480;64088;
6.6;396;195.905;1448;1500;536;1448;34;18;93000696;343176;92645936;64227;22330;64227;379528;63982;14480;64088;
6.6;400;197.35;1448;1500;536;1448;35;18;93029656;343176;92672000;64247;22336;64247;379644;64000;14480;64088;
6.6;400;199.98;1448;1500;536;1448;35;18;93060064;343176;92702408;64268;22342;64268;379760;64021;14480;64088;
6.6;408;204.432;1448;1500;536;1448;36;18;93094816;343176;92737160;64292;22350;64292;379892;64045;14480;64088;
6.6;404;203.765;1448;1500;536;1448;37;18;93125224;343176;92764672;64313;22357;64313;380008;64064;14480;64088;
6.6;408;206.733;1448;1500;536;1448;37;18;93151288;343176;92790736;64331;22364;64331;380124;64082;14480;64088;
6.6;408;205.447;1448;1500;536;1448;29;18;93173008;347520;92805216;64346;22371;64346;380240;64102;14480;64088;
6.6;404;203.478;1448;1500;536;1448;18;18;93186040;347520;92805216;64355;22378;64355;380356;64122;14480;64088;
6.6;352;151.789;1448;1500;536;1448;18;18;93215000;347520;92877616;64375;22392;64375;380476;64142;14480;64088;
6.6;328;126.691;1448;1500;536;1448;19;18;93243960;347520;92906576;64395;22400;64395;380596;64162;14480;64088;
6.6;320;116.526;1448;1500;536;1448;20;18;93271472;347520;92932640;64414;22406;64414;380712;64180;14480;64088;
6.6;316;115.722;1448;1500;536;1448;21;18;93303328;347520;92963048;64436;22413;64436;380828;64201;14480;64088;
6.6;328;127.186;1448;1500;536;1448;23;18;93377176;347520;93034000;64487;22429;64487;381112;64250;14480;64088;
6.6;336;134.055;1448;1500;536;1448;25;18;93442336;347520;93096264;64532;22446;64532;381368;64293;14480;64088;
6.6;348;146.268;1448;1500;536;1448;27;18;93510392;347520;93161424;64579;22460;64579;381640;64338;14480;64088;
6.6;360;158.269;1448;1500;536;1448;29;18;93578448;347520;93226584;64626;22474;64626;381900;64383;14480;64088;
6.6;364;163.216;1448;1500;536;1448;30;18;93620440;347520;93267128;64655;22483;64655;382080;64411;14480;64088;
6.6;368;167.345;1448;1500;536;1448;30;18;93650848;347520;93297536;64676;22490;64676;382196;64432;14480;64088;
6.6;376;173.59;1448;1500;536;1448;31;18;93682704;347520;93326496;64698;22496;64698;382312;64452;14480;64088;
6.6;380;177.141;1448;1500;536;1448;32;18;93713112;347520;93356904;64719;22502;64719;382428;64473;14480;64088;
6.6;380;179.19;1448;1500;536;1448;32;18;93736280;347520;93380072;64735;22509;64735;382544;64489;14480;64088;
6.6;388;184.134;1448;1500;536;1448;33;18;93768136;347520;93410480;64757;22516;64757;382660;64510;14480;64088;
6.6;388;185.689;1448;1500;536;1448;33;18;93798544;347520;93439440;64778;22524;64778;382776;64530;14480;64088;
6.6;392;188.311;1448;1500;536;1448;34;18;93830400;347520;93469848;64800;22531;64800;382888;64551;14480;64088;
6.6;396;194.007;1448;1500;536;1448;34;18;93852120;347520;93493016;64815;22536;64815;383004;64567;14480;64088;
6.6;400;199.692;1448;1500;536;1448;35;18;93883976;347520;93521976;64837;22542;64837;383124;64587;14480;64088;
6.6;404;202.284;1448;1500;536;1448;36;18;93914384;347520;93552384;64858;22548;64858;383240;64608;14480;64088;
6.6;408;207.162;1448;1500;536;1448;36;18;93943344;347520;93581344;64878;22555;64878;383356;64628;14480;64088;
6.6;404;202.441;1448;1500;536;1448;29;18;93965064;348968;93595824;64893;22563;64893;383476;64648;14480;64088;
6.6;408;204.252;1448;1500;536;1448;18;18;93978096;348968;93595824;64902;22569;64902;383596;64668;14480;64088;
6.6;364;163.632;1448;1500;536;1448;18;18;94002712;348968;93665328;64919;22580;64919;383712;64686;14480;64088;
6.6;324;123.609;1448;1500;536;1448;19;18;94036016;348968;93695736;64942;22590;64942;383828;64707;14480;64088;
6.6;320;117.609;1448;1500;536;1448;20;18;94063528;348968;93723248;64961;22596;64961;383944;64726;14480;64088;
6.6;320;117.161;1448;1500;536;1448;21;18;94092488;348968;93750760;64981;22603;64981;384060;64745;14480;64088;
6.6;320;118.756;1448;1500;536;1448;22;18;94122896;348968;93779720;65002;22609;65002;384176;64765;14480;64088;
6.6;324;123.558;1448;1500;536;1448;23;18;94154752;348968;93810128;65024;22615;65024;384292;64786;14480;64088;
6.6;328;126.652;1448;1500;536;1448;24;18;94185160;348968;93839088;65045;22623;65045;384408;64806;14480;64088;
6.6;332;131.301;1448;1500;536;1448;25;18;94211224;348968;93863704;65063;22630;65063;384524;64823;14480;64088;
6.6;336;135.466;1448;1500;536;1448;25;18;94241632;348968;93892664;65084;22638;65084;384640;64843;14480;64088;
6.6;344;140.853;1448;1500;536;1448;26;18;94270592;348968;93921624;65104;22646;65104;384756;64863;14480;64088;
6.6;348;146.281;1448;1500;536;1448;27;18;94303896;348968;93952032;65127;22653;65127;384872;64884;14480;64088;
6.6;356;152.44;1448;1500;536;1448;28;18;94332856;348968;93980992;65147;22659;65147;384988;64904;14480;64088;
6.6;360;156.919;1448;1500;536;1448;28;18;94358920;348968;94005608;65165;22664;65165;385104;64921;14480;64088;
6.6;360;158.615;1448;1500;536;1448;29;18;94389328;348968;94034568;65186;22671;65186;385220;64941;14480;64088;
6.6;368;165.073;1448;1500;536;1448;30;18;94421184;348968;94064976;65208;22679;65208;385336;64962;14480;64088;
6.6;372;171.696;1448;1500;536;1448;30;18;94448696;348968;94093936;65227;22687;65227;385452;64982;14480;64088;
6.6;376;175.72;1448;1500;536;1448;31;18;94474760;348968;94117104;65245;22692;65245;385568;64998;14480;64088;
6.6;380;178.917;1448;1500;536;1448;32;18;94508064;348968;94150408;65268;22700;65268;385684;65021;14480;64088;
6.6;384;180.755;1448;1500;536;1448;32;18;94537024;348968;94179368;65288;22708;65288;385800;65041;14480;64088;
6.6;388;184.915;1448;1500;536;1448;33;18;94564536;348968;94203984;65307;22714;65307;385916;65058;14480;64088;
6.6;388;184.964;1448;1500;536;1448;34;18;94596392;348968;94235840;65329;22722;65329;386032;65080;14480;64088;
6.6;396;192.946;1448;1500;536;1448;34;18;94625352;348968;94263352;65349;22728;65349;386152;65099;14480;64088;
6.6;396;195.598;1448;1500;536;1448;35;18;94658656;348968;94295208;65372;22735;65372;386272;65121;14480;64088;
6.6;396;194.11;1448;1500;536;1448;35;18;94681824;348968;94319824;65388;22741;65388;386384;65138;14480;64088;
6.6;404;202.006;1448;1500;536;1448;36;18;94712232;348968;94348784;65409;22747;65409;386500;65158;14480;64088;
6.6;408;206.193;1448;1500;536;1448;36;18;94741192;348968;94377744;65429;22753;65429;386612;65178;14480;64088;
6.6;408;206.359;1448;1500;536;1448;23;18;94757120;350416;94377744;65440;22761;65440;386740;65200;14480;64088;
6.6;392;188.293;1448;1500;536;1448;18;18;94777392;350416;94437112;65454;22772;65454;386856;65219;14480;64088;
6.6;328;126.747;1448;1500;536;1448;19;18;94807800;350416;94466072;65475;22784;65475;386976;65239;14480;64088;
6.6;316;115.81;1448;1500;536;1448;20;18;94835312;350416;94493584;65494;22791;65494;387096;65258;14480;64088;
6.6;320;116.921;1448;1500;536;1448;21;18;94867168;350416;94523992;65516;22798;65516;387212;65279;14480;64088;
6.6;316;115.993;1448;1500;536;1448;22;18;94897576;350416;94552952;65537;22806;65537;387328;65299;14480;64088;
6.6;324;120.433;1448;1500;536;1448;23;18;94923640;350416;94577568;65555;22812;65555;387444;65316;14480;64088;
6.6;328;124.734;1448;1500;536;1448;24;18;94954048;350416;94606528;65576;22819;65576;387564;65336;14480;64088;
6.6;336;132.317;1448;1500;536;1448;24;18;94983008;350416;94635488;65596;22825;65596;387680;65356;14480;64088;
6.6;340;136.15;1448;1500;536;1448;25;18;95014864;350416;94665896;65618;22832;65618;387800;65377;14480;64088;
6.6;336;134.361;1448;1500;536;1448;27;18;95068440;350416;94716576;65655;22845;65655;388008;65412;14480;64088;
6.6;344;142.457;1448;1500;536;1448;27;18;95098848;350416;94745536;65676;22851;65676;388132;65432;14480;64088;
6.6;356;152.362;1448;1500;536;1448;28;18;95130704;350416;94775944;65698;22857;65698;388248;65453;14480;64088;
6.6;360;156.46;1448;1500;536;1448;29;18;95161112;350416;94804904;65719;22863;65719;388372;65473;14480;64088;
6.6;364;163.797;1448;1500;536;1448;29;18;95190072;350416;94833864;65739;22870;65739;388492;65493;14480;64088;
6.6;372;171.284;1448;1500;536;1448;30;18;95220480;350416;94864272;65760;22877;65760;388612;65514;14480;64088;
6.6;376;175.974;1448;1500;536;1448;31;18;95250888;350416;94893232;65781;22883;65781;388736;65534;14480;64088;
6.6;380;176.948;1448;1500;536;1448;31;18;95279848;350416;94922192;65801;22890;65801;388856;65554;14480;64088;
6.6;380;179.404;1448;1500;536;1448;32;18;95311704;350416;94951152;65823;22897;65823;388976;65574;14480;64088;
6.6;388;184.665;1448;1500;536;1448;33;18;95347904;350416;94985904;65848;22905;65848;389096;65598;14480;64088;
