rto,rtt,cwnd,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
404,203.759,36,16276,46729,276056,46540,0.003830597701641379
412,209.488,37,16282,46754,276180,46563,0.003828549428925867
408,207.223,37,16289,46770,276296,46579,0.0038272396835578363
404,203.313,28,16297,46786,276412,46602,0.003868678664557774
408,207.072,18,16303,46796,276532,46622,0.0038678519531583897
344,141.739,19,16318,46816,276652,46642,0.0038661995898838005
324,122.003,20,16325,46838,276772,46662,0.003864383620137495
320,118.752,21,16331,46858,276888,46682,0.003862734218276495
320,119.529,22,16337,46878,277004,46700,0.003861086223815009
320,118.256,22,16344,46897,277124,46720,0.003859521931040365
328,124.726,23,16351,46917,277240,46739,0.003857876675831788
336,132.864,24,16357,46938,277360,46759,0.0038561506668371042
340,138.107,25,16365,46962,277480,46782,0.003854179975299178
344,140.01,26,16372,46979,277596,46798,0.003852785287043147
348,144.871,27,16379,47003,277716,46821,0.0038508180328915174
352,148.172,27,16385,47022,277832,46839,0.0038492620475522096
356,154.549,28,16391,47042,277948,46859,0.00384762552612559
360,158.931,29,16399,47067,278068,46882,0.0038455818301570102
364,162.656,29,16404,47083,278184,46898,0.0038442750037168405
372,171.773,30,16411,47107,278308,46921,0.0038423164285562657
376,174.428,31,16418,47130,278428,46943,0.003840441332484617
376,174.814,31,16424,47146,278548,46960,0.0038391379968608155
380,179.567,32,16430,47167,278668,46980,0.003837428710751161
384,183.554,33,16436,47189,278788,47001,0.0038356396617855856
388,185.699,33,16442,47210,278904,47021,0.0038339334886676553
388,187.192,34,16450,47230,279020,47041,0.0038323099724751216
396,193.439,34,16456,47249,279136,47060,0.003830768905162014
400,198.781,35,16462,47271,279252,47080,0.0038289860591060056
404,203.3,36,16469,47292,279368,47101,0.003827285798866616
408,204.388,36,16475,47308,279484,47117,0.0038259913756658495
408,205.649,37,16483,47331,279600,47138,0.0038241321755297796
408,206.898,35,16492,47350,279720,47158,0.003843717001055966
408,206.489,22,16501,47361,279836,47180,0.0038850531027638776
400,197.342,18,16508,47376,279952,47199,0.003883823032759203
348,144.18,19,16516,47395,280068,47218,0.003882266061820867
320,119.75,20,16523,47417,280184,47238,0.003880464812198157
320,117.735,21,16528,47436,280304,47256,0.003878910532085336
388,87.457,24,16551,47513,280740,47330,0.0038726243343926926
384,127.37,25,16563,47546,280932,47363,0.0038699364825642533
396,139.876,26,16570,47570,281052,47385,0.0038679840235442504
392,148.129,27,16577,47594,281188,47408,0.003866033533638694
388,153.926,27,16584,47612,281312,47427,0.003864571956649584
384,157.375,28,16590,47634,281432,47447,0.0038627870848553553
380,162.027,29,16598,47657,281548,47469,0.0038609228444929393
384,164.346,30,16603,47673,281660,47485,0.0038596270425607787
384,168.874,30,16611,47695,281776,47506,0.0038578467344585385
384,169.884,31,16617,47714,281892,47524,0.003856310516829442
388,174.871,31,16625,47734,282008,47545,0.0038546947668328655
392,181.43,32,16632,47757,282128,47567,0.003852838327365622
396,185.011,33,16638,47775,282248,47584,0.003851386708529566
392,185.743,33,16644,47796,282364,47604,0.00384969453510754
400,192.37,34,16651,47818,282480,47626,0.00384792337613451
400,192.772,34,16658,47835,282596,47643,0.00384655586913348
400,196.177,35,16664,47857,282712,47663,0.003844787596380885
408,201.919,36,16670,47878,282828,47684,0.0038431012155896237
412,206.509,36,16675,47894,282940,47700,0.003841817346640498
408,203.115,32,16684,47916,283060,47723,0.003881793137991485
404,198.714,22,16692,47926,283176,47743,0.0038809831824062097
396,192.019,18,16697,47940,283292,47760,0.003900709219858156
340,138.205,18,16706,47960,283408,47780,0.0038990825688073397
320,115.012,19,16716,47981,283528,47800,0.003897376044684354
316,111.724,20,16724,48003,283648,47822,0.003895589858967148
320,118.503,21,16729,48022,283760,47839,0.0038940485610761736
328,125.305,22,16736,48046,283904,47862,0.0038921034009074635
328,126.567,23,16742,48067,284020,47882,0.0038904029791749016
336,133.889,24,16748,48089,284136,47903,0.003888623177857722
340,137.055,25,16754,48110,284252,47923,0.0038869257950530037
344,142.565,26,16760,48130,284368,47943,0.003885310617078745
352,149.305,26,16765,48148,284484,47960,0.003883858104178782
356,152.747,27,16770,48169,284600,47980,0.0038821648778259877
356,154.251,28,16777,48191,284716,48001,0.0038803926044282126
360,158.144,28,16782,48208,284832,48018,0.0038790242283438434
368,164.672,29,16788,48228,284948,48038,0.003877415609189682
372,170.813,30,16794,48249,285064,48058,0.0038757279943625773
372,171.289,30,16800,48267,285180,48076,0.0038742826361696397
372,169.578,31,16808,48290,285296,48097,0.0038724373576309794
380,176.092,32,16814,48310,285408,48117,0.0038708341958186713
384,180.584,32,16820,48331,285528,48138,0.0038691523039043265
388,184.573,33,16825,48349,285644,48154,0.0038677118451260627
392,188.799,34,16831,48371,285760,48175,0.003865952740278266
396,194.641,34,16837,48390,285876,48195,0.003864434800578632
400,199.795,35,16843,48410,285992,48214,0.003862838256558562
400,199.824,35,16849,48431,286108,48234,0.003861163304495055
404,202.513,36,16855,48451,286228,48254,0.0038595694619306103
404,202.69,29,16862,48464,286344,48272,0.003879168042258171
408,204.117,18,16870,48474,286460,48293,0.003878367784791847
352,150.857,18,16879,48495,286576,48314,0.0038973090009279308
316,113.861,19,16891,48517,286696,48334,0.0038955417688645217
316,112.835,20,16898,48538,286820,48354,0.003893856359965388
320,116.302,21,16903,48554,286936,48370,0.003892573217448614
320,116.069,22,16910,48578,287052,48392,0.003890650088517436
324,123.026,23,16918,48603,287200,48416,0.0038886488488364917
332,128.04,24,16927,48627,287332,48439,0.003886729594669628
336,134.841,25,16933,48648,287456,48459,0.0038850518006906757
344,140.753,25,16939,48668,287572,48479,0.00388345524780143
348,145.858,26,16945,48688,287688,48498,0.0038818600065724613
352,149.087,27,16951,48709,287804,48518,0.003880186413188528
356,153.328,28,16958,48729,287920,48537,0.0038785938558148127
360,157.81,28,16964,48748,288036,48557,0.0038770821367030443
368,164.413,29,16970,48770,288152,48578,0.003875333196637277
372,168.35,30,16977,48791,288268,48598,0.0038736652251439817
372,169.522,30,16982,48808,288384,48614,0.0038723160137682346
376,173.591,31,16989,48830,288500,48636,0.0038705713700593895
380,177.052,32,16995,48852,288616,48656,0.003868828297715549
380,179.393,32,17001,48870,288732,48674,0.0038674033149171273
384,183.903,33,17008,48893,288848,48696,0.0038655840304338044
392,188.253,33,17013,48909,288964,48713,0.0038643194504079004
396,195.011,34,17020,48930,289080,48732,0.0038626609442060085
404,201.118,35,17026,48951,289200,48753,0.003861003861003861
408,204.085,35,17032,48973,289316,48775,0.003859269393339187
408,205.091,36,17038,48993,289432,48793,0.0038576939562794685
408,204.182,36,17045,49012,289548,48813,0.0038561984820044072
404,203.759,26,17053,49025,289664,48833,0.0038959714431412544
404,203.058,18,17059,49037,289780,48853,0.0038950180475967127
364,161.007,19,17067,49057,289900,48872,0.003893430091526184
328,127.839,20,17074,49077,290016,48891,0.0038918434297124925
324,120.212,21,17082,49097,290132,48911,0.0038902580605739657
320,119.571,22,17089,49118,290248,48931,0.0038885948124923655
324,123.026,22,17095,49136,290364,48948,0.0038871703028329533
332,130.96,23,17101,49157,290480,48968,0.003885509693431251
336,135.868,24,17107,49179,290596,48989,0.0038837715284979362
344,140.684,25,17113,49200,290712,49009,0.003882113821138211
348,144.273,26,17119,49222,290828,49030,0.0038803786924545935
348,145.855,26,17125,49239,290948,49048,0.003879038973171673
356,153.155,27,17131,49261,291064,49068,0.0038773065914212055
364,160.663,28,17137,49280,291180,49087,0.0038758116883116883
360,159.13,29,17145,49302,291304,49107,0.0038740821873351995
364,162.503,29,17152,49322,291420,49128,0.0038725112525850535
368,165.175,30,17160,49346,291544,49150,0.003870627811778057
372,168.457,31,17165,49364,291664,49167,0.0038692164330281177
380,176.669,31,17172,49386,291784,49190,0.00386749281172802
380,178.951,32,17179,49408,291908,49210,0.003865770725388601
384,180.839,33,17186,49429,292032,49230,0.0038641283457079853
388,187.641,33,17193,49449,292152,49251,0.0038625654714958845
392,191.181,34,17201,49472,292276,49273,0.003860769728331177
396,194.867,34,17207,49493,292396,49293,0.00385913159436688
400,197.724,35,17213,49513,292520,49313,0.0038575727586694403
404,201.823,36,17221,49535,292644,49333,0.0038558594932875745
408,207.841,36,17227,49554,292764,49353,0.003854381079226702
408,204.868,32,17235,49577,292892,49377,0.003892934223531073
404,202.123,21,17243,49587,293016,49398,0.0038921491519954827
384,181.538,17,17250,49605,293140,49419,0.003910896079024292
316,115.501,19,17263,49627,293260,49440,0.003909162351139501
312,110.662,20,17270,49647,293380,49458,0.003907587568231716
312,109.561,21,17277,49667,293500,49478,0.0039060140535969556
316,114.64,22,17284,49688,293620,49498,0.0039043632265335694
320,116.424,23,17292,49712,293740,49521,0.003902478274863212
324,120.366,23,17300,49733,293860,49541,0.0039008304345203386
332,130.067,24,17306,49753,293980,49561,0.003899262356038832
348,145.269,26,17317,49788,294192,49594,0.0038965212501004256
344,142.367,26,17324,49810,294312,49615,0.003894800240915479
352,148.01,27,17331,49831,294432,49635,0.0038931588770042746
356,153.752,28,17340,49853,294552,49656,0.0038914408360580105
360,157.738,29,17348,49874,294672,49676,0.003889802301800537
368,164.877,29,17354,49894,294792,49696,0.0038882430753196776
372,171.905,30,17360,49913,294912,49715,0.0038867629675635607
376,174.322,31,17367,49937,295032,49737,0.0038848949676592508
380,177.381,31,17373,49955,295152,49756,0.003883495145631068
384,180.691,32,17381,49976,295272,49776,0.003881863294381303
384,182.695,33,17388,49998,295392,49797,0.0038801552062082485
388,187.173,33,17395,50021,295512,49819,0.0038783710841446594
392,191.095,34,17403,50041,295636,49838,0.003876821006774445
396,192.599,34,17411,50062,295752,49860,0.0038751947584994605
400,196.854,35,17417,50082,295876,49879,0.003873647218561559
400,197.291,36,17424,50103,295996,49899,0.003872023631319482
404,203.543,36,17430,50123,296112,49919,0.0038704786225884323
408,204.44,26,17438,50135,296232,49939,0.003889498354443004
404,201.121,18,17446,50148,296352,49960,0.003888490069394592
368,165.238,19,17452,50167,296472,49978,0.0038870173620108835
336,133.792,20,17459,50188,296592,49999,0.0038853909301028136
324,122.852,21,17466,50210,296712,50020,0.003883688508265286
324,121.238,22,17472,50231,296828,50040,0.003882064860345205
320,119.788,23,17478,50251,296948,50058,0.003880519790650932
328,126.307,23,17484,50271,297064,50079,0.003878975950349108
332,130.314,24,17492,50295,297184,50101,0.0038771249627199524
340,137.003,25,17498,50315,297304,50121,0.0038755838219218922
344,142.327,26,17504,50337,297420,50141,0.0038738899815245246
348,145.722,27,17512,50357,297540,50161,0.0038723514109259886
356,153.719,27,17518,50378,297660,50181,0.003870737226567152
360,157.933,28,17524,50398,297776,50200,0.003869201158776142
364,160.132,29,17532,50419,297896,50220,0.0038675895991590473
368,165.121,30,17539,50441,298016,50241,0.003865902737852144
376,173.387,30,17545,50460,298132,50261,0.0038644470868014267
376,175.429,31,17552,50482,298252,50281,0.0038627629650172337
380,177.978,32,17558,50501,298368,50300,0.0038613096770360985
380,179.038,32,17566,50523,298488,50322,0.003859628288106407
388,184.597,33,17571,50541,298608,50339,0.003858253695019885
384,183.734,33,17578,50564,298728,50361,0.0038564986947235186
396,192.469,34,17586,50589,298868,50386,0.003854592895688786
400,196.445,35,17592,50611,298988,50406,0.003852917349983205
400,198.158,35,17598,50627,299104,50423,0.003851699685938333
404,201.897,36,17605,50648,299224,50443,0.0038501026694045173
356,141.247,19,17630,50703,299636,50514,0.0038656489754057945
332,122.351,20,17637,50725,299764,50534,0.0038639724001971413
328,118.523,21,17644,50749,299888,50558,0.00386214506689787
324,117.222,22,17650,50767,300004,50574,0.0038607757007504875
328,121.77,23,17657,50788,300120,50594,0.003859179333700874
336,130.867,24,17663,50812,300244,50617,0.0038573565299535543
336,130.591,25,17671,50833,300368,50637,0.0038557629886097613
336,134.526,25,17679,50853,300484,50658,0.0038542465537923032
344,140.632,26,17686,50874,300600,50678,0.00385265558045367
348,144.892,27,17693,50894,300720,50697,0.0038511415883994184
352,150.407,28,17698,50913,300836,50715,0.003849704397698034
360,155.644,28,17704,50933,300952,50734,0.00384819272377437
360,158.271,29,17711,50958,301080,50758,0.0038463048000313984
364,161.086,30,17719,50980,301200,50779,0.0038446449588073754
372,170.449,30,17725,50997,301316,50797,0.003843363335098143
376,174.647,31,17732,51021,301448,50819,0.00384155543795692
380,178.071,32,17740,51042,301568,50840,0.0038399749226127504
384,182.778,32,17746,51062,301684,50860,0.0038384708785398143
388,186.103,33,17752,51082,301800,50879,0.0038369680122156535
396,192.117,34,17761,51114,301992,50909,0.003834565872363736
400,196.398,34,17767,51134,302108,50930,0.0038330660617201862
408,204.356,35,17772,51154,302224,50949,0.0038315674238573716
404,200.712,36,17779,51177,302340,50971,0.0038298454383805225
404,203.178,36,17786,51197,302460,50991,0.003828349317342813
400,197.803,29,17795,51212,302576,51010,0.0038662813403108646
400,198.201,18,17804,51225,302712,51034,0.0038653001464128843
344,140.957,19,17817,51245,302836,51054,0.0038637915894233583
324,122.785,20,17825,51267,302956,51074,0.0038621335361928725
320,119.312,21,17831,51287,303076,51094,0.003860627449451128
320,117.853,22,17838,51309,303192,51114,0.003858972110156113
320,118.059,23,17845,51330,303312,51134,0.00385739333722969
324,123.652,23,17852,51350,303432,51155,0.0038558909444985395
332,130.287,24,17858,51370,303548,51173,0.003854389721627409
340,139.149,25,17864,51390,303668,51193,0.003852889667250438
340,138.988,26,17872,51414,303788,51215,0.0038510911424903724
344,142.207,27,17879,51432,303908,51233,0.003849743350443304
352,151.674,27,17885,51453,304024,51253,0.0038481721182438344
356,154.234,28,17891,51473,304140,51273,0.0038466768985681815
364,160.488,29,17898,51494,304260,51292,0.0038451081679418964
368,164.059,29,17904,51514,304380,51312,0.003843615327872035
376,172.758,30,17910,51536,304496,51333,0.003841974542067681
376,174.164,31,17916,51555,304616,51351,0.0038405586267093394
376,175.79,31,17923,51575,304732,51372,0.0038390693165293263
384,181.483,32,17929,51596,304848,51392,0.0038375067834715867
384,183.283,33,17936,51618,304968,51413,0.003835871207718238
384,183.865,33,17944,51641,305088,51435,0.003834162777637923
392,191.364,34,17950,51660,305208,51454,0.003832752613240418
396,195.542,34,17955,51678,305324,51471,0.0038314176245210726
400,198.294,35,17962,51700,305440,51492,0.003829787234042553
400,199.365,36,17968,51719,305556,51511,0.0038283802857750535
404,200.056,32,17976,51738,305676,51532,0.0038463025242568326
400,199.721,23,17983,51748,305792,51551,0.003845559248666615
388,185.695,18,17994,51763,305912,51571,0.0038444448737515215
332,129.274,19,18005,51783,306028,51591,0.0038429600448023483
320,118.335,21,18014,51812,306176,51618,0.003840809078977843
320,118.185,21,18020,51832,306304,51638,0.003839327056644544
320,118.607,22,18026,51852,306420,51656,0.0038378461775823497
328,124.859,23,18032,51873,306540,51676,0.0038362924835656314
332,131.831,24,18039,51895,306660,51697,0.0038346661528085558
340,136.197,25,18046,51915,306776,51717,0.0038331888664162573
340,139.906,26,18052,51937,306896,51737,0.003831565165488958
344,141.778,26,18058,51957,307012,51757,0.0038300902669515177
352,150.464,27,18065,51979,307128,51779,0.003828469189480367
356,153.972,28,18071,51996,307244,51795,0.003827217478267559
360,157.724,29,18078,52018,307364,51816,0.0038255988311738246
360,158.656,29,18084,52039,307480,51836,0.003824055035646342
364,163.489,30,18091,52059,307600,51856,0.003822585912138151
372,171.276,31,18097,52080,307720,51875,0.0038210445468509985
