rto,rtt,cwnd,bytes_sent,bytes_retrans,bytes_acked,segs_out,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
320,116.921,21,94867168,350416,94523992,65516,22798,65516,387212,65279,0.36937541974479515
316,115.993,22,94897576,350416,94552952,65537,22806,65537,387328,65299,0.36925706089689797
324,120.433,23,94923640,350416,94577568,65555,22812,65555,387444,65316,0.36915567081076955
328,124.734,24,94954048,350416,94606528,65576,22819,65576,387564,65336,0.3690374527266073
336,132.317,24,94983008,350416,94635488,65596,22825,65596,387680,65356,0.3689249344472224
340,136.15,25,95014864,350416,94665896,65618,22832,65618,387800,65377,0.36880124356121796
336,134.361,27,95068440,350416,94716576,65655,22845,65655,388008,65412,0.3685934049196558
344,142.457,27,95098848,350416,94745536,65676,22851,65676,388132,65432,0.368475546622815
356,152.362,28,95130704,350416,94775944,65698,22857,65698,388248,65453,0.36835215683886874
360,156.46,29,95161112,350416,94804904,65719,22863,65719,388372,65473,0.36823445274578126
364,163.797,29,95190072,350416,94833864,65739,22870,65739,388492,65493,0.36812242352332714
372,171.284,30,95220480,350416,94864272,65760,22877,65760,388612,65514,0.3680048661800487
376,175.974,31,95250888,350416,94893232,65781,22883,65781,388736,65534,0.3678873838950457
380,176.948,31,95279848,350416,94922192,65801,22890,65801,388856,65554,0.3677755657208857
380,179.404,32,95311704,350416,94951152,65823,22897,65823,388976,65574,0.3676526442125093
388,184.665,33,95347904,350416,94985904,65848,22905,65848,389096,65598,0.3675130603814846
392,188.294,33,95371072,350416,95009072,65864,22911,65864,389216,65614,0.36742378233936596
396,192.477,34,95402928,350416,95039480,65886,22918,65886,389332,65635,0.367301095832195
400,198.482,35,95436232,350416,95071336,65909,22925,65909,389448,65657,0.36717292023851067
400,199.604,35,95465192,350416,95101744,65929,22933,65929,389580,65678,0.3670615358946746
404,202.199,36,95495600,350416,95130704,65950,22939,65950,389700,65698,0.36694465504169826
408,204.688,36,95521664,350416,95156768,65968,22944,65968,389816,65716,0.36684453068154255
408,207.914,37,95552072,350416,95184280,65989,22950,65989,389932,65735,0.36672778796466077
412,208.964,33,95581032,353312,95210344,66009,22957,66009,390052,65757,0.3696465633474223
412,208.044,24,95595512,353312,95210344,66019,22964,66019,390168,65776,0.3695905724109726
400,197.051,18,95611440,353312,95269712,66030,22974,66030,390284,65794,0.36952900196880206
336,135.273,19,95646192,353312,95303016,66054,22986,66054,390400,65817,0.3693947376389015
320,118.841,20,95676600,353312,95331976,66075,22993,66075,390520,65837,0.3692773363601967
316,115.647,21,95705560,353312,95359488,66095,23000,66095,390636,65856,0.36916559497692714
324,120.098,22,95737416,353312,95388448,66117,23005,66117,390752,65876,0.36904275753588334
328,125.472,23,95767824,353312,95417408,66138,23012,66138,390868,65896,0.3689255798481962
328,126.31,24,95793888,353312,95442024,66156,23018,66156,390984,65913,0.36882520103996613
336,133.279,24,95822848,353312,95470984,66176,23025,66176,391104,65933,0.3687137330754352
344,140.926,25,95854704,353312,95502840,66198,23032,66198,391220,65955,0.36859119610864377
348,144.057,26,95880768,353312,95526008,66216,23037,66216,391336,65971,0.36849099915428296
348,146.026,27,95912624,353312,95557864,66238,23044,66238,391452,65993,0.3683686101633504
356,154.712,27,95943032,353312,95586824,66259,23050,66259,391568,66013,0.3682518601246623
356,155.188,28,95969096,353312,95612888,66277,23057,66277,391684,66031,0.3681518475489235
360,158.32,29,96002400,353312,95643296,66300,23065,66300,391800,66052,0.3680241327300151
364,163.608,30,96031360,353312,95672256,66320,23071,66320,391920,66072,0.36791314837153194
372,170.406,30,96060320,353312,95699768,66340,23077,66340,392036,66091,0.36780223093156467
376,175.111,31,96090728,353312,95728728,66361,23083,66361,392156,66111,0.3676858395744489
380,177.447,32,96122584,353312,95759136,66383,23090,66383,392272,66132,0.3675639847551331
384,182.718,32,96150096,353312,95788096,66402,23096,66402,392388,66152,0.3674588114815819
388,187.065,33,96176160,353312,95812712,66420,23102,66420,392504,66169,0.3673592291478471
388,184.424,33,96206568,353312,95841672,66441,23109,66441,392620,66189,0.3672431179542752
388,186.723,34,96235528,353312,95870632,66461,23116,66461,392744,66209,0.3671326040835979
396,194.262,35,96271728,353312,95903936,66486,23122,66486,392860,66232,0.3669945552447132
500,201.21,36,96355712,353312,95986472,66544,23140,66544,393216,66289,0.3666746814138014
468,175.691,35,96406392,354760,96028464,66579,23153,66579,393408,66324,0.3679838988269575
488,195.86,23,96420872,357656,96028464,66589,23160,66589,393532,66344,0.3709321359383682
448,177.745,18,96445488,357656,96099416,66606,23172,66606,393664,66367,0.37083746209050233
380,126.452,19,96471552,357656,96124032,66624,23182,66624,393780,66384,0.3707372718539866
356,117.046,20,96506304,357656,96155888,66648,23189,66648,393900,66406,0.3706037690553355
344,115.361,21,96536712,357656,96184848,66669,23195,66669,394016,66426,0.3704870329538466
344,119.124,22,96565672,357656,96212360,66689,23202,66689,394136,66445,0.37037592406543807
344,124.826,23,96594632,357656,96241320,66709,23209,66709,394252,66465,0.370264881800057
348,133.104,23,96623592,357656,96270280,66729,23215,66729,394372,66485,0.3701539060977985
344,132.318,24,96658344,357656,96302136,66753,23223,66753,394488,66507,0.3700208230341707
344,136.792,25,96681512,357656,96325304,66769,23228,66769,394604,66523,0.36993215414338987
352,144.864,26,96716264,357656,96357160,66793,23236,66793,394728,66545,0.36979923045828156
352,146.269,27,96746672,357656,96386120,66814,23242,66814,394848,66565,0.3696830005687431
356,151.241,27,96775632,357656,96416528,66834,23249,66834,394960,66586,0.36957237334290927
360,156.043,28,96806040,357656,96445488,66855,23256,66855,395080,66606,0.36945628599207236
360,156.867,29,96832104,357656,96470104,66873,23262,66873,395196,66623,0.3693568405784098
364,159.906,29,96862512,357656,96499064,66894,23269,66894,395312,66643,0.3692408885699764
368,163.109,30,96888576,357656,96525128,66912,23275,66912,395424,66661,0.36914155906264945
372,170.174,31,96921880,357656,96555536,66935,23281,66935,395540,66682,0.36901471576902967
380,178.289,32,96968216,357656,96600424,66967,23293,66967,395728,66713,0.36883838308420563
384,182.874,32,96995728,357656,96629384,66986,23299,66986,395840,66733,0.36873376526438356
388,187.306,33,97026136,357656,96658344,67007,23306,67007,395956,66753,0.3686182040682317
392,189.528,33,97052200,357656,96684408,67025,23311,67025,396072,66771,0.36851920925027976
396,193.028,34,97084056,357656,96713368,67047,23317,67047,396188,66791,0.36839828776828193
400,196.419,35,97111568,357656,96739432,67066,23323,67066,396300,66809,0.36829391942265827
404,202.246,35,97143424,357656,96771288,67088,23330,67088,396432,66831,0.3681731457190556
408,204.084,31,97170936,359104,96788664,67107,23338,67107,396556,66853,0.36955906239289493
408,204.242,18,97181072,359104,96788664,67114,23344,67114,396672,66873,0.36952051732872426
376,174.465,17,97208584,360552,96788664,67133,23352,67133,396788,66892,0.3709055159161664
324,120.176,18,97240440,360552,96890024,67155,23363,67155,396908,66913,0.3707840071476435
312,108.209,19,97267952,360552,96916088,67174,23372,67174,397024,66931,0.3706791318069491
316,113.864,20,97299808,360552,96946496,67196,23379,67196,397140,66952,0.3705577712959105
320,117.491,22,97333112,360552,96978352,67219,23386,67219,397272,66974,0.37043097933619956
324,120.822,22,97364968,360552,97008760,67241,23393,67241,397388,66995,0.3703097812346634
328,127.509,23,97392480,360552,97034824,67260,23399,67260,397504,67013,0.3702051739518287
336,133.549,24,97421440,360552,97062336,67280,23406,67280,397620,67032,0.3700951248513674
340,138.786,25,97451848,360552,97091296,67301,23413,67301,397736,67052,0.3699796436902869
344,140.5,26,97483704,360552,97121704,67323,23419,67323,397852,67073,0.36985874069782987
348,146.462,26,97508320,360552,97147768,67340,23425,67340,397964,67091,0.3697653697653698
356,152.641,27,97537280,360552,97173832,67360,23431,67360,398080,67109,0.36965558194774345
360,156.125,28,97569136,360552,97204240,67382,23437,67382,398196,67130,0.36953489062360867
360,156.456,29,97599544,360552,97233200,67403,23444,67403,398312,67150,0.36941975876444666
364,160.907,29,97625608,360552,97260712,67421,23450,67421,398428,67169,0.36932113139822903
372,168.09,30,97656016,360552,97289672,67442,23456,67442,398548,67189,0.36920613267696684
372,169.959,30,97682080,360552,97314288,67460,23462,67460,398664,67206,0.3691076193299733
376,174.785,31,97715384,360552,97346144,67483,23469,67483,398784,67228,0.36898181764296195
380,177.454,32,97747240,360552,97376552,67505,23475,67505,398900,67249,0.36886156580994
384,182.439,32,97774752,360552,97405512,67524,23481,67524,399012,67269,0.36875777501332857
388,185.379,33,97803712,360552,97431576,67544,23487,67544,399132,67287,0.36864858462631767
392,190.091,34,97834120,360552,97461984,67565,23493,67565,399244,67308,0.3685340042921631
396,194.763,34,97860184,360552,97488048,67583,23499,67583,399360,67326,0.3684358492520308
400,196.175,35,97892040,360552,97518456,67605,23505,67605,399476,67347,0.368315952962059
400,197.011,35,97919552,360552,97544520,67624,23511,67624,399592,67365,0.36821246894593634
404,200.405,36,97951408,360552,97574928,67646,23519,67646,399712,67386,0.368092717972977
412,210.624,37,97990504,360552,97612576,67673,23527,67673,399868,67412,0.3679458572842936
404,201.528,30,98013672,363448,97624160,67689,23534,67689,399984,67433,0.3708135738450856
408,205.471,18,98025256,363448,97624160,67697,23540,67697,400100,67453,0.3707697534602715
372,171.448,18,98055664,364896,97700904,67718,23548,67718,400220,67473,0.3721314864585487
324,123.622,19,98083176,364896,97726968,67737,23558,67737,400336,67491,0.37202710483192347
316,112.394,20,98113584,364896,97757376,67758,23567,67758,400452,67512,0.3719118037722483
316,114.284,21,98142544,364896,97784888,67778,23573,67778,400568,67531,0.37180205966537816
320,118.649,22,98170056,364896,97810952,67797,23578,67797,400684,67549,0.3716978627372892
320,119.397,23,98201912,364896,97841360,67819,23586,67819,400804,67570,0.3715772866011
328,126.657,23,98232320,364896,97870320,67840,23592,67840,400920,67590,0.3714622641509434
332,130.262,24,98261280,364896,97897832,67860,23599,67860,401036,67609,0.3713527851458886
336,133.453,25,98291688,364896,97926792,67881,23607,67881,401152,67629,0.3712379016219561
340,138.856,26,98320648,364896,97955752,67901,23613,67901,401268,67649,0.37112855480773477
348,145.04,26,98346712,364896,97980368,67919,23618,67919,401384,67666,0.3710301977355379
352,151.305,27,98377120,364896,98009328,67940,23624,67940,401500,67686,0.37091551368854875
356,155.201,28,98408976,364896,98039736,67962,23631,67962,401616,67707,0.3707954445131103
360,158.151,29,98439384,364896,98068696,67983,23638,67983,401740,67727,0.3706809055204978
364,161.91,29,98468344,364896,98099104,68003,23645,68003,401856,67748,0.3705718865344176
368,167.725,30,98498752,364896,98128064,68024,23654,68024,401972,67768,0.37045748559332004
372,170.908,31,98527712,364896,98154128,68044,23661,68044,402088,67786,0.370348597966022
380,176.741,31,98558120,364896,98184536,68065,23667,68065,402204,67807,0.3702343348270036
380,179.108,32,98587080,364896,98213496,68085,23674,68085,402324,67827,0.3701255783212161
384,181.81,33,98620384,364896,98243904,68108,23682,68108,402444,67848,0.3700005873025195
388,185.022,33,98643552,364896,98267072,68124,23687,68124,402560,67864,0.36991368680641185
396,195.277,34,98675408,364896,98297480,68146,23692,68146,402676,67885,0.36979426525401343
400,197.563,34,98702920,364896,98326440,68165,23698,68165,402792,67905,0.36969119049365506
400,196.851,35,98731880,364896,98353952,68185,23705,68185,402908,67924,0.36958275280486913
400,196.397,35,98765184,364896,98385808,68208,23712,68208,403024,67946,0.3694581280788177
404,201.461,36,98794144,364896,98414768,68228,23719,68228,403140,67966,0.3693498270504778
404,202.589,27,98807176,366344,98417664,68237,23726,68237,403256,67982,0.3707665929041429
400,198.613,18,98824552,366344,98468344,68249,23733,68249,403372,68003,0.3707014022183475
368,165.452,19,98854960,366344,98497304,68270,23740,68270,403488,68023,0.37058737366339534
340,139.803,20,98879576,366344,98520472,68287,23745,68287,403600,68039,0.370495116200741
332,130.05,21,98911432,366344,98552328,68309,23751,68309,403720,68061,0.3703757923553265
324,123.811,22,98940392,366344,98578392,68329,23757,68329,403832,68079,0.37026738280964155
328,125.519,23,98970800,366344,98607352,68350,23763,68350,403948,68099,0.3701536210680322
332,128.457,23,98999760,366344,98637760,68370,23769,68370,404064,68120,0.37004534152406027
336,132.404,24,99027272,366344,98663824,68389,23775,68389,404180,68138,0.36994253461814036
336,134.984,25,99059128,366344,98694232,68411,23782,68411,404296,68159,0.3698235663855228
344,142.515,26,99089536,366344,98723192,68432,23788,68432,404416,68179,0.36971007715688564
348,147.547,27,99121392,366344,98753600,68454,23794,68454,404528,68200,0.36959125836328044
348,147.948,27,99146008,366344,98776768,68471,23800,68471,404644,68216,0.3694994961370507
356,154.958,28,99180760,366344,98810072,68495,23807,68495,404764,68239,0.36937002700927074
360,158.936,29,99211168,366344,98839032,68516,23813,68516,404880,68259,0.369256815926207
368,165.798,29,99240128,366344,98867992,68536,23819,68536,404996,68279,0.3691490603478464
372,170.973,30,99266192,366344,98892608,68554,23825,68554,405112,68296,0.3690521340840797
376,174.981,31,99299496,366344,98924464,68577,23832,68577,405228,68318,0.3689283579042536
380,179.379,31,99322664,366344,98949080,68593,23837,68593,405344,68335,0.3688423016925925
384,181.865,32,99353072,366344,98978040,68614,23843,68614,405460,68355,0.368729413822252
384,182.762,33,99382032,366344,99005552,68634,23849,68634,405576,68374,0.36862196578955037
388,185.184,33,99415336,366344,99037408,68657,23856,68657,405692,68396,0.3684984779410694
388,185.537,34,99444296,366344,99066368,68677,23863,68677,405812,68416,0.3683911644364198
392,190.04,34,99471808,366344,99093880,68696,23871,68696,405928,68435,0.3682892744846861
396,194.912,35,99500768,366344,99119944,68716,23876,68716,406044,68453,0.3681820827754817
400,199.13,35,99526832,366344,99147456,68734,23882,68734,406160,68472,0.36808566357261324
408,205.224,36,99557240,366344,99176416,68755,23888,68755,406276,68492,0.3679732383099411
408,204.034,32,99586200,367792,99202480,68775,23896,68775,406392,68514,0.3693202471828426
412,210.844,18,99606472,367792,99202480,68789,23905,68789,406568,68542,0.36924508278939944
332,129.847,19,99638328,367792,99280672,68811,23921,68811,406720,68564,0.3691270291087181
316,112.725,20,99674528,367792,99315424,68836,23933,68836,406836,68588,0.3689929687953977
316,113.167,21,99700592,367792,99338592,68854,23941,68854,406952,68604,0.36889650564963544
316,114.847,22,99733896,367792,99371896,68877,23950,68877,407072,68627,0.36877332055693485
320,118.57,23,99762856,367792,99399408,68897,23957,68897,407188,68646,0.3686662699391846
328,124.652,23,99788920,367792,99425472,68915,23964,68915,407304,68664,0.368569977508525
332,130.326,24,99822224,367792,99457328,68938,23973,68938,407424,68686,0.3684470103571325
336,134.256,25,99854080,367792,99487736,68960,23980,68960,407540,68707,0.3683294663573086
344,141.733,26,99878696,367792,99510904,68977,23985,68977,407660,68723,0.368238688258405
348,147.075,27,99916344,367792,99547104,69003,23993,69003,407780,68748,0.36809993768386884
352,151.687,27,99940960,367792,99570272,69020,23998,69020,407896,68764,0.36800927267458705
356,153.265,28,99975712,367792,99603576,69044,24007,69044,408012,68787,0.3678813510225364
364,161.052,29,100006120,367792,99632536,69065,24013,69065,408132,68807,0.3677694925070586
372,169.007,30,100035080,367792,99660048,69085,24019,69085,408248,68826,0.367663023811247
